Eliminations,Damage Dealt,Assists,Objective Time,Damage Mitigated,Healing Done,Deaths,Solo Kills,Final Blows,Role,Result,match_id,round_num,team
13,5120,0,126,0,0,3,0,4,Damage,0,EMEA_S1_RR_W3_D2_M2,2,Twisted Minds
15,7656,1,23,0,0,6,0,7,Damage,0,EMEA_S1_RR_W3_D2_M2,2,Twisted Minds
10,6213,2,102,11474,0,7,1,7,Tank,0,EMEA_S1_RR_W3_D2_M2,2,Twisted Minds
10,2280,12,55,0,8537,3,0,1,Support,0,EMEA_S1_RR_W3_D2_M2,2,Twisted Minds
8,2998,8,60,1207,4361,4,0,3,Support,0,EMEA_S1_RR_W3_D2_M2,2,Twisted Minds
11,6887,2,26,0,0,4,0,6,Damage,1,EMEA_S1_RR_W3_D2_M2,2,Virtuspro
14,7190,0,32,633,0,4,0,6,Damage,1,EMEA_S1_RR_W3_D2_M2,2,Virtuspro
14,8264,7,56,12180,0,5,0,5,Tank,1,EMEA_S1_RR_W3_D2_M2,2,Virtuspro
10,3014,7,17,132,8241,4,0,2,Support,1,EMEA_S1_RR_W3_D2_M2,2,Virtuspro
9,3076,6,20,1236,2689,5,1,4,Support,1,EMEA_S1_RR_W3_D2_M2,2,Virtuspro
25,9595,0,50,1723,0,5,0,9,Damage,0,EMEA_S1_RR_W3_D2_M2,3,Twisted Minds
21,12011,4,15,0,0,6,1,9,Damage,0,EMEA_S1_RR_W3_D2_M2,3,Twisted Minds
28,11334,14,48,10793,1101,7,0,11,Tank,0,EMEA_S1_RR_W3_D2_M2,3,Twisted Minds
10,2387,21,18,0,18225,3,0,3,Support,0,EMEA_S1_RR_W3_D2_M2,3,Twisted Minds
13,4047,25,45,6735,10512,7,0,4,Support,0,EMEA_S1_RR_W3_D2_M2,3,Twisted Minds
17,14551,5,32,0,0,9,1,4,Damage,1,EMEA_S1_RR_W3_D2_M2,3,Virtuspro
19,8886,0,52,685,0,5,1,12,Damage,1,EMEA_S1_RR_W3_D2_M2,3,Virtuspro
17,13348,5,98,15053,248,6,1,8,Tank,1,EMEA_S1_RR_W3_D2_M2,3,Virtuspro
12,4305,17,21,0,13028,8,0,2,Support,1,EMEA_S1_RR_W3_D2_M2,3,Virtuspro
10,5461,15,20,1016,8186,9,0,2,Support,1,EMEA_S1_RR_W3_D2_M2,3,Virtuspro
26,11180,0,83,2847,0,6,2,12,Damage,0,EMEA_S1_RR_W3_D3_M1,1,The Ultimates
15,8886,2,18,0,0,9,0,7,Damage,0,EMEA_S1_RR_W3_D3_M1,1,The Ultimates
24,13291,6,150,26054,1474,5,0,11,Tank,0,EMEA_S1_RR_W3_D3_M1,1,The Ultimates
12,5658,25,43,0,14302,7,0,1,Support,0,EMEA_S1_RR_W3_D3_M1,1,The Ultimates
15,4631,17,56,2331,5442,4,0,3,Support,0,EMEA_S1_RR_W3_D3_M1,1,The Ultimates
17,11521,1,86,1662,11,8,2,7,Damage,1,EMEA_S1_RR_W3_D3_M1,1,Al qadsiah
18,10558,3,62,0,0,7,1,8,Damage,1,EMEA_S1_RR_W3_D3_M1,1,Al qadsiah
18,11346,3,122,15867,315,6,0,7,Tank,1,EMEA_S1_RR_W3_D3_M1,1,Al qadsiah
13,6305,18,66,0,13284,7,1,3,Support,1,EMEA_S1_RR_W3_D3_M1,1,Al qadsiah
13,4830,10,94,2197,7038,6,0,6,Support,1,EMEA_S1_RR_W3_D3_M1,1,Al qadsiah
44,15644,0,169,3723,19,6,2,21,Damage,1,EMEA_S1_RR_W3_D3_M1,2,The Ultimates
29,11393,6,44,0,0,8,0,12,Damage,1,EMEA_S1_RR_W3_D3_M1,2,The Ultimates
36,14731,8,288,27276,330,8,1,15,Tank,1,EMEA_S1_RR_W3_D3_M1,2,The Ultimates
23,6522,37,74,978,17839,9,0,8,Support,1,EMEA_S1_RR_W3_D3_M1,2,The Ultimates
24,9493,33,51,60,10217,13,0,8,Support,1,EMEA_S1_RR_W3_D3_M1,2,The Ultimates
25,12849,1,84,2461,0,13,1,10,Damage,0,EMEA_S1_RR_W3_D3_M1,2,Al qadsiah
24,14313,3,111,88,0,13,0,10,Damage,0,EMEA_S1_RR_W3_D3_M1,2,Al qadsiah
32,12549,17,129,25811,0,11,1,14,Tank,0,EMEA_S1_RR_W3_D3_M1,2,Al qadsiah
23,10664,26,123,0,13658,13,1,8,Support,0,EMEA_S1_RR_W3_D3_M1,2,Al qadsiah
17,6077,22,202,2569,6969,14,0,2,Support,0,EMEA_S1_RR_W3_D3_M1,2,Al qadsiah
25,12377,0,57,2668,5,5,0,8,Damage,0,EMEA_S1_RR_W3_D3_M1,3,The Ultimates
23,15924,3,35,0,0,8,0,10,Damage,0,EMEA_S1_RR_W3_D3_M1,3,The Ultimates
24,17147,7,115,29180,884,6,0,11,Tank,0,EMEA_S1_RR_W3_D3_M1,3,The Ultimates
14,5355,14,24,0,18741,6,0,2,Support,0,EMEA_S1_RR_W3_D3_M1,3,The Ultimates
15,5981,30,39,7367,12648,7,1,4,Support,0,EMEA_S1_RR_W3_D3_M1,3,The Ultimates
20,16101,0,54,2104,0,6,1,11,Damage,1,EMEA_S1_RR_W3_D3_M1,3,Al qadsiah
21,14053,2,50,0,0,8,0,9,Damage,1,EMEA_S1_RR_W3_D3_M1,3,Al qadsiah
25,14358,16,114,19897,0,6,0,8,Tank,1,EMEA_S1_RR_W3_D3_M1,3,Al qadsiah
13,4514,15,42,0,21466,7,0,2,Support,1,EMEA_S1_RR_W3_D3_M1,3,Al qadsiah
13,4210,25,71,6055,12139,9,0,2,Support,1,EMEA_S1_RR_W3_D3_M1,3,Al qadsiah
17,10065,0,118,2138,0,6,0,8,Damage,0,EMEA_S1_RR_W3_D3_M1,4,The Ultimates
18,9601,1,88,0,0,5,1,8,Damage,0,EMEA_S1_RR_W3_D3_M1,4,The Ultimates
20,16691,8,208,9145,0,4,0,11,Tank,0,EMEA_S1_RR_W3_D3_M1,4,The Ultimates
7,2161,17,71,0,16456,5,0,2,Support,0,EMEA_S1_RR_W3_D3_M1,4,The Ultimates
10,4425,17,85,2327,6218,3,0,0,Support,0,EMEA_S1_RR_W3_D3_M1,4,The Ultimates
15,10180,2,120,1173,0,6,2,7,Damage,1,EMEA_S1_RR_W3_D3_M1,4,Al qadsiah
14,11643,3,79,0,0,7,2,6,Damage,1,EMEA_S1_RR_W3_D3_M1,4,Al qadsiah
13,9059,6,251,15232,0,5,0,5,Tank,1,EMEA_S1_RR_W3_D3_M1,4,Al qadsiah
9,2976,8,82,0,19547,6,0,2,Support,1,EMEA_S1_RR_W3_D3_M1,4,Al qadsiah
8,3522,8,92,775,5736,6,0,3,Support,1,EMEA_S1_RR_W3_D3_M1,4,Al qadsiah
18,9444,8,64,5227,2348,9,0,5,Damage,0,EMEA_S1_RR_W4_D1_M2,1,Al qadsiah
19,9438,0,13,0,0,11,1,10,Damage,0,EMEA_S1_RR_W4_D1_M2,1,Al qadsiah
24,12332,6,206,15654,829,8,2,11,Tank,0,EMEA_S1_RR_W4_D1_M2,1,Al qadsiah
17,6881,14,14,309,14318,11,0,3,Support,0,EMEA_S1_RR_W4_D1_M2,1,Al qadsiah
10,4075,17,25,1719,10416,9,0,2,Support,0,EMEA_S1_RR_W4_D1_M2,1,Al qadsiah
26,15887,2,95,1383,0,5,0,7,Damage,1,EMEA_S1_RR_W4_D1_M2,1,Virtuspro
19,9645,0,84,2112,219,9,1,9,Damage,1,EMEA_S1_RR_W4_D1_M2,1,Virtuspro
23,13927,5,117,22796,600,9,0,12,Tank,1,EMEA_S1_RR_W4_D1_M2,1,Virtuspro
24,7693,27,76,0,13941,4,3,9,Support,1,EMEA_S1_RR_W4_D1_M2,1,Virtuspro
26,5920,24,74,1396,5233,4,0,8,Support,1,EMEA_S1_RR_W4_D1_M2,1,Virtuspro
20,6225,2,26,2427,0,5,3,12,Damage,1,EMEA_S1_RR_W4_D1_M2,2,Al qadsiah
24,7029,0,27,0,0,2,0,8,Damage,1,EMEA_S1_RR_W4_D1_M2,2,Al qadsiah
25,9627,5,79,7103,597,2,0,8,Tank,1,EMEA_S1_RR_W4_D1_M2,2,Al qadsiah
20,3470,15,20,0,11735,1,1,5,Support,1,EMEA_S1_RR_W4_D1_M2,2,Al qadsiah
13,2015,21,23,3046,7806,2,0,5,Support,1,EMEA_S1_RR_W4_D1_M2,2,Al qadsiah
6,7938,0,3,0,0,9,0,2,Damage,0,EMEA_S1_RR_W4_D1_M2,2,Virtuspro
7,5926,0,31,808,114,6,0,4,Damage,0,EMEA_S1_RR_W4_D1_M2,2,Virtuspro
7,9221,3,62,12327,370,9,0,2,Tank,0,EMEA_S1_RR_W4_D1_M2,2,Virtuspro
8,4730,7,19,0,6435,6,0,1,Support,0,EMEA_S1_RR_W4_D1_M2,2,Virtuspro
5,3887,4,9,1363,5133,8,0,3,Support,0,EMEA_S1_RR_W4_D1_M2,2,Virtuspro
5,4443,0,91,2112,0,8,0,2,Damage,0,EMEA_S1_RR_W4_D1_M2,3,Al qadsiah
7,5501,0,18,0,0,7,0,3,Damage,0,EMEA_S1_RR_W4_D1_M2,3,Al qadsiah
6,5808,2,134,11178,479,7,0,2,Tank,0,EMEA_S1_RR_W4_D1_M2,3,Al qadsiah
5,2645,4,31,0,7982,5,0,2,Support,0,EMEA_S1_RR_W4_D1_M2,3,Al qadsiah
3,1746,2,41,1199,3973,7,0,1,Support,0,EMEA_S1_RR_W4_D1_M2,3,Al qadsiah
17,6833,0,38,0,0,4,1,4,Damage,1,EMEA_S1_RR_W4_D1_M2,3,Virtuspro
24,7662,0,61,1392,125,0,0,9,Damage,1,EMEA_S1_RR_W4_D1_M2,3,Virtuspro
25,10190,6,129,7675,0,2,2,11,Tank,1,EMEA_S1_RR_W4_D1_M2,3,Virtuspro
7,3523,21,63,0,6817,3,0,3,Support,1,EMEA_S1_RR_W4_D1_M2,3,Virtuspro
22,4356,20,68,1367,5375,1,0,7,Support,1,EMEA_S1_RR_W4_D1_M2,3,Virtuspro
27,13294,0,93,1683,0,9,1,10,Damage,1,EMEA_S1_RR_W4_D1_M2,4,Al qadsiah
30,14066,0,54,0,0,9,1,13,Damage,1,EMEA_S1_RR_W4_D1_M2,4,Al qadsiah
21,13586,12,179,22010,1168,6,0,7,Tank,1,EMEA_S1_RR_W4_D1_M2,4,Al qadsiah
21,8127,28,109,0,17497,8,0,7,Support,1,EMEA_S1_RR_W4_D1_M2,4,Al qadsiah
18,5372,17,195,4037,10573,8,0,5,Support,1,EMEA_S1_RR_W4_D1_M2,4,Al qadsiah
21,17539,0,46,0,0,9,0,6,Damage,0,EMEA_S1_RR_W4_D1_M2,4,Virtuspro
25,12971,0,97,3596,577,11,0,8,Damage,0,EMEA_S1_RR_W4_D1_M2,4,Virtuspro
24,12556,15,212,27965,1045,8,0,8,Tank,0,EMEA_S1_RR_W4_D1_M2,4,Virtuspro
22,9799,27,131,0,15459,7,0,9,Support,0,EMEA_S1_RR_W4_D1_M2,4,Virtuspro
17,7724,16,131,2814,8491,8,0,6,Support,0,EMEA_S1_RR_W4_D1_M2,4,Virtuspro
10,6240,0,19,1308,255,9,1,4,Damage,0,EMEA_S1_RR_W4_D1_M2,5,Al qadsiah
15,8763,0,35,0,0,9,1,9,Damage,0,EMEA_S1_RR_W4_D1_M2,5,Al qadsiah
20,11903,10,143,18142,639,7,0,9,Tank,0,EMEA_S1_RR_W4_D1_M2,5,Al qadsiah
13,5053,19,46,0,9810,9,0,1,Support,0,EMEA_S1_RR_W4_D1_M2,5,Al qadsiah
6,4621,10,80,1336,6930,8,0,0,Support,0,EMEA_S1_RR_W4_D1_M2,5,Al qadsiah
23,11260,0,89,0,0,6,0,12,Damage,1,EMEA_S1_RR_W4_D1_M2,5,Virtuspro
30,10330,0,102,1355,265,4,1,19,Damage,1,EMEA_S1_RR_W4_D1_M2,5,Virtuspro
29,9202,16,172,16122,325,5,1,6,Tank,1,EMEA_S1_RR_W4_D1_M2,5,Virtuspro
8,4581,24,96,0,10276,5,0,2,Support,1,EMEA_S1_RR_W4_D1_M2,5,Virtuspro
16,5195,20,170,1349,7780,4,0,3,Support,1,EMEA_S1_RR_W4_D1_M2,5,Virtuspro
22,13527,3,55,688,0,8,0,12,Damage,0,EMEA_S1_RR_W3_D1_M3,1,Team Peps
20,11236,0,45,2019,0,7,1,8,Damage,0,EMEA_S1_RR_W3_D1_M3,1,Team Peps
24,14434,7,119,15481,430,7,0,7,Tank,0,EMEA_S1_RR_W3_D1_M3,1,Team Peps
11,3398,17,20,0,15030,9,0,1,Support,0,EMEA_S1_RR_W3_D1_M3,1,Team Peps
14,6814,13,39,3097,7273,9,0,3,Support,0,EMEA_S1_RR_W3_D1_M3,1,Team Peps
29,11851,0,57,3311,0,5,2,15,Damage,1,EMEA_S1_RR_W3_D1_M3,1,The Ultimates
22,12862,2,28,575,0,5,1,8,Damage,1,EMEA_S1_RR_W3_D1_M3,1,The Ultimates
18,12966,9,107,14178,2311,8,1,9,Tank,1,EMEA_S1_RR_W3_D1_M3,1,The Ultimates
21,4148,16,24,0,15672,8,0,3,Support,1,EMEA_S1_RR_W3_D1_M3,1,The Ultimates
15,4601,18,25,2135,6310,5,0,3,Support,1,EMEA_S1_RR_W3_D1_M3,1,The Ultimates
7,8781,0,15,0,0,9,2,4,Damage,0,EMEA_S1_RR_W3_D1_M3,2,Team Peps
7,4162,0,17,145,0,6,0,4,Damage,0,EMEA_S1_RR_W3_D1_M3,2,Team Peps
10,7586,5,43,9123,0,8,0,4,Tank,0,EMEA_S1_RR_W3_D1_M3,2,Team Peps
4,2725,6,9,0,11330,5,0,1,Support,0,EMEA_S1_RR_W3_D1_M3,2,Team Peps
2,3211,6,26,1502,3942,6,0,0,Support,0,EMEA_S1_RR_W3_D1_M3,2,Team Peps
29,7645,0,27,1623,0,2,1,17,Damage,1,EMEA_S1_RR_W3_D1_M3,2,The Ultimates
19,7657,5,18,0,0,3,0,4,Damage,1,EMEA_S1_RR_W3_D1_M3,2,The Ultimates
20,9466,14,59,5750,0,2,0,9,Tank,1,EMEA_S1_RR_W3_D1_M3,2,The Ultimates
13,2516,20,22,0,10661,5,0,2,Support,1,EMEA_S1_RR_W3_D1_M3,2,The Ultimates
14,3403,18,28,2218,4693,1,0,2,Support,1,EMEA_S1_RR_W3_D1_M3,2,The Ultimates
12,5614,1,9,0,0,4,1,4,Damage,1,EMEA_S1_RR_W3_D1_M3,3,Team Peps
6,2193,0,40,199,0,0,0,2,Damage,1,EMEA_S1_RR_W3_D1_M3,3,Team Peps
17,5648,3,98,9256,0,0,1,10,Tank,1,EMEA_S1_RR_W3_D1_M3,3,Team Peps
13,1787,15,39,0,9056,0,0,1,Support,1,EMEA_S1_RR_W3_D1_M3,3,Team Peps
12,2723,9,52,737,4435,0,0,4,Support,1,EMEA_S1_RR_W3_D1_M3,3,Team Peps
4,4281,0,55,179,0,4,0,0,Damage,0,EMEA_S1_RR_W3_D1_M3,3,The Ultimates
5,5104,1,59,0,0,4,0,4,Damage,0,EMEA_S1_RR_W3_D1_M3,3,The Ultimates
3,5673,2,118,7697,0,7,0,1,Tank,0,EMEA_S1_RR_W3_D1_M3,3,The Ultimates
0,1935,1,23,0,5657,4,0,0,Support,0,EMEA_S1_RR_W3_D1_M3,3,The Ultimates
4,2214,3,42,741,3242,3,0,0,Support,0,EMEA_S1_RR_W3_D1_M3,3,The Ultimates
14,9308,5,27,357,0,7,0,6,Damage,1,EMEA_S1_RR_W3_D1_M3,4,Team Peps
10,6312,0,130,299,0,7,0,5,Damage,1,EMEA_S1_RR_W3_D1_M3,4,Team Peps
20,11324,5,129,10382,538,4,0,7,Tank,1,EMEA_S1_RR_W3_D1_M3,4,Team Peps
11,2752,14,43,0,10764,5,0,2,Support,1,EMEA_S1_RR_W3_D1_M3,4,Team Peps
15,4907,11,58,3401,4856,6,1,7,Support,1,EMEA_S1_RR_W3_D1_M3,4,Team Peps
20,7436,0,96,730,0,6,3,11,Damage,0,EMEA_S1_RR_W3_D1_M3,4,The Ultimates
18,10838,2,38,209,0,5,0,5,Damage,0,EMEA_S1_RR_W3_D1_M3,4,The Ultimates
16,8369,7,141,16442,575,7,0,5,Tank,0,EMEA_S1_RR_W3_D1_M3,4,The Ultimates
12,3507,15,53,0,10641,5,0,2,Support,0,EMEA_S1_RR_W3_D1_M3,4,The Ultimates
18,4446,11,92,1835,4236,4,0,6,Support,0,EMEA_S1_RR_W3_D1_M3,4,The Ultimates
24,9489,3,52,1210,0,3,0,6,Damage,1,EMEA_S1_RR_W3_D1_M3,5,Team Peps
30,13371,4,65,0,0,2,1,10,Damage,1,EMEA_S1_RR_W3_D1_M3,5,Team Peps
33,12815,9,85,10204,0,3,0,17,Tank,1,EMEA_S1_RR_W3_D1_M3,5,Team Peps
19,3712,36,73,0,15220,3,0,3,Support,1,EMEA_S1_RR_W3_D1_M3,5,Team Peps
28,5864,27,102,1461,7105,3,0,8,Support,1,EMEA_S1_RR_W3_D1_M3,5,Team Peps
7,6563,0,35,1982,0,10,0,2,Damage,0,EMEA_S1_RR_W3_D1_M3,5,The Ultimates
8,12112,0,31,1579,0,10,1,5,Damage,0,EMEA_S1_RR_W3_D1_M3,5,The Ultimates
7,8179,3,121,22610,0,10,0,2,Tank,0,EMEA_S1_RR_W3_D1_M3,5,The Ultimates
8,4676,5,34,0,11467,7,1,4,Support,0,EMEA_S1_RR_W3_D1_M3,5,The Ultimates
6,3901,5,45,1882,5990,8,0,1,Support,0,EMEA_S1_RR_W3_D1_M3,5,The Ultimates
14,8930,1,27,1312,0,4,0,7,Damage,1,EMEA_S1_RR_W4_D1_M1,1,Twisted Minds
25,12094,0,17,0,0,2,0,9,Damage,1,EMEA_S1_RR_W4_D1_M1,1,Twisted Minds
20,7080,8,67,12846,706,3,0,3,Tank,1,EMEA_S1_RR_W4_D1_M1,1,Twisted Minds
10,4122,19,14,0,11557,1,0,3,Support,1,EMEA_S1_RR_W4_D1_M1,1,Twisted Minds
20,5815,13,37,1979,6518,1,0,7,Support,1,EMEA_S1_RR_W4_D1_M1,1,Twisted Minds
8,7593,3,26,3351,68,6,0,1,Damage,0,EMEA_S1_RR_W4_D1_M1,1,Vision Esports
5,8066,0,8,0,0,8,0,3,Damage,0,EMEA_S1_RR_W4_D1_M1,1,Vision Esports
9,8914,3,69,19838,861,6,0,4,Tank,0,EMEA_S1_RR_W4_D1_M1,1,Vision Esports
5,3702,7,40,1956,5001,7,0,0,Support,0,EMEA_S1_RR_W4_D1_M1,1,Vision Esports
6,3759,8,21,0,11690,4,0,3,Support,0,EMEA_S1_RR_W4_D1_M1,1,Vision Esports
19,6769,0,2,0,0,0,1,8,Damage,1,EMEA_S1_RR_W4_D1_M1,2,Twisted Minds
15,11022,0,7,0,0,3,0,7,Damage,1,EMEA_S1_RR_W4_D1_M1,2,Twisted Minds
16,7446,5,59,17960,144,2,0,8,Tank,1,EMEA_S1_RR_W4_D1_M1,2,Twisted Minds
8,2588,12,26,0,11529,1,0,0,Support,1,EMEA_S1_RR_W4_D1_M1,2,Twisted Minds
5,2641,18,70,3532,5753,2,0,2,Support,1,EMEA_S1_RR_W4_D1_M1,2,Twisted Minds
1,5717,0,14,753,0,6,0,0,Damage,0,EMEA_S1_RR_W4_D1_M1,2,Vision Esports
6,6959,0,45,0,0,5,0,4,Damage,0,EMEA_S1_RR_W4_D1_M1,2,Vision Esports
6,5241,4,103,8379,0,5,0,2,Tank,0,EMEA_S1_RR_W4_D1_M1,2,Vision Esports
3,4643,6,18,896,5681,6,0,1,Support,0,EMEA_S1_RR_W4_D1_M1,2,Vision Esports
4,2148,5,32,1427,9650,5,0,1,Support,0,EMEA_S1_RR_W4_D1_M1,2,Vision Esports
19,5613,0,50,0,0,3,2,10,Damage,1,EMEA_S1_RR_W4_D1_M1,3,Twisted Minds
16,8883,0,34,0,0,7,1,7,Damage,1,EMEA_S1_RR_W4_D1_M1,3,Twisted Minds
18,9293,5,103,8573,0,3,1,8,Tank,1,EMEA_S1_RR_W4_D1_M1,3,Twisted Minds
10,2535,9,31,0,9773,6,0,3,Support,1,EMEA_S1_RR_W4_D1_M1,3,Twisted Minds
12,4346,14,64,2443,7110,2,0,2,Support,1,EMEA_S1_RR_W4_D1_M1,3,Twisted Minds
14,6692,0,82,0,103,6,0,5,Damage,0,EMEA_S1_RR_W4_D1_M1,3,Vision Esports
13,7367,0,42,0,0,7,0,9,Damage,0,EMEA_S1_RR_W4_D1_M1,3,Vision Esports
9,9659,4,136,7188,476,6,0,4,Tank,0,EMEA_S1_RR_W4_D1_M1,3,Vision Esports
14,3661,10,105,2525,5143,4,0,3,Support,0,EMEA_S1_RR_W4_D1_M1,3,Vision Esports
6,2239,7,43,0,9258,7,0,0,Support,0,EMEA_S1_RR_W4_D1_M1,3,Vision Esports
6,5925,1,13,0,0,8,0,4,Damage,0,EMEA_S1_RR_W3_D2_M1,1,Sakura
4,6281,0,9,933,0,6,0,2,Damage,0,EMEA_S1_RR_W3_D2_M1,1,Sakura
4,7488,2,24,6682,748,8,0,2,Tank,0,EMEA_S1_RR_W3_D2_M1,1,Sakura
7,2760,4,4,0,5653,5,0,1,Support,0,EMEA_S1_RR_W3_D2_M1,1,Sakura
5,3224,3,20,700,2821,6,0,2,Support,0,EMEA_S1_RR_W3_D2_M1,1,Sakura
17,5723,1,7,853,0,5,0,4,Damage,1,EMEA_S1_RR_W3_D2_M1,1,Al qadsiah
28,7470,1,20,0,0,1,1,19,Damage,1,EMEA_S1_RR_W3_D2_M1,1,Al qadsiah
18,6589,2,35,5887,449,2,1,4,Tank,1,EMEA_S1_RR_W3_D2_M1,1,Al qadsiah
14,2140,17,5,0,9522,2,0,2,Support,1,EMEA_S1_RR_W3_D2_M1,1,Al qadsiah
17,3747,16,31,1671,4674,1,2,3,Support,1,EMEA_S1_RR_W3_D2_M1,1,Al qadsiah
4,5084,0,3,0,0,3,0,2,Damage,0,EMEA_S1_RR_W3_D2_M1,2,Sakura
1,4959,0,8,1156,0,3,0,1,Damage,0,EMEA_S1_RR_W3_D2_M1,2,Sakura
5,4356,0,82,7921,0,5,1,4,Tank,0,EMEA_S1_RR_W3_D2_M1,2,Sakura
1,2376,3,2,485,4982,5,0,0,Support,0,EMEA_S1_RR_W3_D2_M1,2,Sakura
3,2212,1,6,967,2950,4,0,0,Support,0,EMEA_S1_RR_W3_D2_M1,2,Sakura
5,5701,0,14,874,0,2,0,2,Damage,1,EMEA_S1_RR_W3_D2_M1,2,Al qadsiah
13,6596,0,17,0,0,1,0,11,Damage,1,EMEA_S1_RR_W3_D2_M1,2,Al qadsiah
13,3079,4,30,9304,0,2,0,6,Tank,1,EMEA_S1_RR_W3_D2_M1,2,Al qadsiah
7,3140,12,9,0,6346,1,0,0,Support,1,EMEA_S1_RR_W3_D2_M1,2,Al qadsiah
10,2753,10,25,1848,3805,1,1,1,Support,1,EMEA_S1_RR_W3_D2_M1,2,Al qadsiah
13,5432,3,11,0,0,7,1,6,Damage,0,EMEA_S1_RR_W3_D2_M1,3,Sakura
11,4249,0,27,0,0,7,2,6,Damage,0,EMEA_S1_RR_W3_D2_M1,3,Sakura
9,7415,2,59,11455,0,6,0,4,Tank,0,EMEA_S1_RR_W3_D2_M1,3,Sakura
5,3853,12,16,0,5460,7,0,0,Support,0,EMEA_S1_RR_W3_D2_M1,3,Sakura
2,2741,5,19,843,3559,6,0,1,Support,0,EMEA_S1_RR_W3_D2_M1,3,Sakura
20,5156,0,25,843,0,3,0,9,Damage,1,EMEA_S1_RR_W3_D2_M1,3,Al qadsiah
18,7464,1,10,0,0,4,0,12,Damage,1,EMEA_S1_RR_W3_D2_M1,3,Al qadsiah
24,5801,17,67,12327,0,1,0,5,Tank,1,EMEA_S1_RR_W3_D2_M1,3,Al qadsiah
7,2785,18,16,0,8389,5,1,1,Support,1,EMEA_S1_RR_W3_D2_M1,3,Al qadsiah
11,3517,10,27,1009,3638,4,0,6,Support,1,EMEA_S1_RR_W3_D2_M1,3,Al qadsiah
28,11761,3,74,0,0,10,2,12,Damage,1,EMEA_S1_RR_W1_D1_M1,1,Virtuspro
32,9386,1,103,2306,0,9,0,16,Damage,1,EMEA_S1_RR_W1_D1_M1,1,Virtuspro
34,12686,13,212,10823,0,7,0,6,Tank,1,EMEA_S1_RR_W1_D1_M1,1,Virtuspro
21,7444,32,92,0,13809,7,0,8,Support,1,EMEA_S1_RR_W1_D1_M1,1,Virtuspro
29,7793,23,79,2077,8794,5,1,9,Support,1,EMEA_S1_RR_W1_D1_M1,1,Virtuspro
17,9710,0,65,2203,0,14,2,7,Damage,0,EMEA_S1_RR_W1_D1_M1,1,GenG
24,8779,0,140,0,0,11,0,8,Damage,0,EMEA_S1_RR_W1_D1_M1,1,GenG
27,12868,3,150,9419,0,8,0,12,Tank,0,EMEA_S1_RR_W1_D1_M1,1,GenG
17,7260,13,65,366,11148,6,0,5,Support,0,EMEA_S1_RR_W1_D1_M1,1,GenG
16,6540,15,78,2104,7282,12,0,5,Support,0,EMEA_S1_RR_W1_D1_M1,1,GenG
29,12311,7,51,0,0,5,0,9,Damage,1,EMEA_S1_RR_W1_D1_M1,2,Virtuspro
32,8052,0,79,1049,0,4,0,13,Damage,1,EMEA_S1_RR_W1_D1_M1,2,Virtuspro
31,10129,6,142,10098,0,3,1,11,Tank,1,EMEA_S1_RR_W1_D1_M1,2,Virtuspro
16,4130,14,100,0,11514,5,0,7,Support,1,EMEA_S1_RR_W1_D1_M1,2,Virtuspro
22,4791,23,161,3066,5137,4,0,5,Support,1,EMEA_S1_RR_W1_D1_M1,2,Virtuspro
9,8183,0,32,1497,0,12,1,7,Damage,0,EMEA_S1_RR_W1_D1_M1,2,GenG
12,5433,0,154,90,0,8,1,5,Damage,0,EMEA_S1_RR_W1_D1_M1,2,GenG
12,8616,3,151,7086,0,8,0,4,Tank,0,EMEA_S1_RR_W1_D1_M1,2,GenG
9,5069,5,67,1019,10574,9,0,5,Support,0,EMEA_S1_RR_W1_D1_M1,2,GenG
3,3769,10,84,2584,6855,8,0,0,Support,0,EMEA_S1_RR_W1_D1_M1,2,GenG
24,10554,1,62,0,0,8,3,11,Damage,0,EMEA_S1_RR_W1_D1_M1,3,Virtuspro
27,9338,0,43,1463,0,8,1,7,Damage,0,EMEA_S1_RR_W1_D1_M1,3,Virtuspro
29,14360,8,59,8703,0,9,2,13,Tank,0,EMEA_S1_RR_W1_D1_M1,3,Virtuspro
14,4607,19,49,0,12101,14,0,4,Support,0,EMEA_S1_RR_W1_D1_M1,3,Virtuspro
18,4690,14,38,2335,5975,10,0,6,Support,0,EMEA_S1_RR_W1_D1_M1,3,Virtuspro
24,8847,0,48,1908,0,11,0,8,Damage,1,EMEA_S1_RR_W1_D1_M1,3,GenG
36,8943,0,67,0,0,6,0,14,Damage,1,EMEA_S1_RR_W1_D1_M1,3,GenG
37,12670,5,86,7661,0,7,3,17,Tank,1,EMEA_S1_RR_W1_D1_M1,3,GenG
20,5568,25,22,390,13653,9,0,3,Support,1,EMEA_S1_RR_W1_D1_M1,3,GenG
23,6511,23,46,2106,7201,8,0,6,Support,1,EMEA_S1_RR_W1_D1_M1,3,GenG
7,3403,1,11,80,0,0,0,4,Damage,1,EMEA_S1_RR_W1_D1_M1,4,Virtuspro
11,3168,0,17,423,0,0,1,6,Damage,1,EMEA_S1_RR_W1_D1_M1,4,Virtuspro
9,3099,3,40,1974,0,0,1,2,Tank,1,EMEA_S1_RR_W1_D1_M1,4,Virtuspro
8,1192,5,5,0,7259,0,0,5,Support,1,EMEA_S1_RR_W1_D1_M1,4,Virtuspro
10,1682,11,13,756,2479,0,0,1,Support,1,EMEA_S1_RR_W1_D1_M1,4,Virtuspro
